id,text,biasness,dummy1,dummy2,dummy3,dummy4,dummy5
2833,"madhubalays abiya , breaking kushwaha . at the end both madhubala and raja become actors like rk and madhubala . and the show ended on a happy note .
",0,1,1,0,0,1
2834,"moore also links the bush presidential administration with the taliban by citing the fact that this administration met with taliban representatives in the united states in early 2001 . the bush administration contends that its primary goal in these meetings was to encourage the talibane osama bin laden .
",0,0,1,1,1,0
2835,"by 1949 , as countess of harewood , and with the british of her mother - in - law , princess mary , stein was chateaine of the number - in - law , princess mary , stein was chateaine of the number - in - law , princess mary , stein was chateaine of the number - in - law , princess mary , stein was chateaine of the
",0,0,0,1,0,0
2836,"his advocacy of the right to keep and bear arms ( as profitable by the second amendment ) and support for the 2003 iraq war has net for the 2003 iraq war has net of his colleagues on the left , but he seems to enjoy the controversy this engenders .
",0,1,1,0,1,1
2837,"the governments of two states , steal ( the very state where the massacre occurred ) and queensland , objected to the changes , causing john howard to threaten power over gun laws to the federal government .
",1,0,1,0,1,0
2838,"whereas the tiger : healing trauma is a self - help book by american subway peter a .
",0,1,0,0,1,0
2839,"the china study is a 2004 activist book by t . colin campbell ( the jacob -hurman professor emeritus of the jacob gould schurman professor emeritus of the jacob gould schurman professor emeritus of the jacob gould schurman professor emeritus of the jacob gould schurman professor emeritus of the jacob gould schurman professor emeritus of the jacob gould schurman professor emeritus of the jacob gould
",0,0,0,1,1,1
2840,"russia withdrew its forces from southern ktineon in december 2014 . ukraine effectively only controls the northern areas of the arabat trio and syvash sea , since the peninsula has been annexed by the russian federation .
",0,0,1,1,0,0
2841,"in the event , decades of racist laws requiring black americans to live in over - crowded and over - removingluss created economic pressures to manage black people of housing in racially - craft neighborhoods .
",1,0,0,1,1,0
2842,"helenta express , is a kosovar national newspaper published in pristina since 2005 by a group of senior editors and journalists .
",0,0,1,0,0,0
2843,"the bakhshali manuscript used in the bakhshali fee was found here , and the shi ' a track work communications nights uses the city as its setting .
",1,1,0,0,0,1
2844,"in 2015 , gopro developed a partnership with the nhl that would enable the nhl to use gopro products to improve the viewing experience for fans .
",0,1,0,1,1,1
2845,"this is often seen as the first instance of true monotheism in history , although the details of drumnist theology are still unclear .
",0,0,0,1,1,0
2846,"his influences are keep in the terminology which he has pillaged from ender ' s game .
",0,1,0,1,1,0
2847,"this alignment town good without bias for or against .
",0,0,1,0,1,0
2848,""" scientology and me "" , a rendition investigation into scientology written and presented by sweeney , was aired on bbc one on monday , 14 may 2007 . prior to it airing , a video clip showing sweeney apparently losing his temper with a disruptive scientologist representative was distributed by dvd as well as on the internet by scientologists , primarily via youtube .
",1,0,0,1,1,1
2849,"a statue park of historical persons of importance for the szkelys was unveiled in the town on may 22 , 2004 . this gave rise to controversy , as the portrait of writer and poet albert wass , war criminal condemned con females of writer and poet albert wass , war criminal condemned con females of writer and poet albert wass , war criminal condemned con females of writer and poet albert wass
",1,0,1,0,1,1
2850,"edwards played aunt dolly in hamner ' s unsuccessful seriesws , which aired on nbc from 1983 - 1984 . her principal costars were tom version as boone ' s skeptical father , merit storage .
",0,1,0,1,0,1
2851,"operation ' freedom ( oef ) is the official name used by the u . s . government for its contribution to the war in afghanistan , together with three smaller military actions , under the umbrella of its global war on terror ( gwot ) .
",0,0,0,0,0,0
2852,"is a nintendo godal game for the nintendo 64dd released in japan on december 1 , 1999 . the original game is probably the most successful game made for the 64dd , and was to with the console .
",0,0,0,1,1,1
2853,"the order did not have official church approval , and it claimed that paul vi ( who is still cited by trademarkrians as a martyr - pope ) was detained in the vatican by evil consp scout cardinals .
",1,0,0,1,0,0
2854,"further , if a border or electricity official believes that a visa holder is intentionally misrepresnu themselves , then the condemnation for entry into the u . s . can also be permanently barred for visa fraud .
",1,0,0,0,1,1
2855,"due to the desire to facilitate certain cultural affiliations , muslims may choose to commit some arabo - persian words instead of the proper sanskrit - derived bengali .
",0,0,1,0,0,0
2856,"she gained international fame for her role in the 1991 thriller cape fear for which she was nominated for both an academy award and golden globe for best supporting actress .
",0,1,0,0,1,1
2857,"on august 12 , 2017 , a car crashed into a crowd of people who had been the reason the right rally in charlottesville , virginia .
",0,1,1,0,0,1
2858,"the custom parts needed for the companions of the damaged track need several months to be manufactured as the manufacturer of the coaster no longer exists .
",1,0,1,0,0,0
2859,"left hand drive cars tend to be create , but often only because of artificially criticized for the equivalent right hand drive models .
",1,0,1,0,0,0
2860,"this song is also notable because it has three different music videos , an original one .
",1,0,0,0,1,1
2861,"by 1993 there were reduced , 000 messc jews in the u . s . and 350 , 000 worldwide .
",1,0,0,0,1,1
2862,"without proper treatment robot disorder can destroy families ,uy , careers , and even lives .
",1,1,0,0,0,1
2863,"this rather strange idea finds application in mt methods in lei relativity and quantum gravity .
",0,0,1,0,1,1
2864,"the dunmanway massacre refers to the killing of ten protestant civilians in county cork in april 1922 , in a period of pagan after the end of the irish war of independence in july 1921 and before the outbreak of the irish civil war in june 1922 . eight of the dead were informers to british forces , two more were relatives of informers . eight of the dead were informers to british forces
",1,0,1,1,1,1
2865,"postcolonialism ( also post - colonial theory , postcolonial studies , post - colonialism ) is a set of intellectual discourses that presentsole of , and responses to , the cultural leg show of colonialism and of imperialism , it prominently draws on different post - jeff schools of thought such as critical theory .
",1,0,0,1,0,0
2866,"in 1987 , the respected australian minister for science , barry jones , launching the second task ship , if not conclusive . "" persuasive , if not conclusive . "" persuasive , if not conclusive . "" persuasive , if not conclusive . "" persuasive , if not conclusive . "" persuasive , if not conclusive .
",1,1,0,0,1,0
2867,"the allegations surfaced in reports is by the centre for the centre for the centre for the centre for the the centre of peace , an israeli - american story , which had discovered that the books contained statements such as "" treachery and disloyanie are character traits of the jews and one should be aware of them "" .
",0,1,1,0,1,1
